from,to
gene_110,gene_115
gene_110,gene_116
gene_110,gene_117
gene_110,gene_118
gene_110,gene_119
gene_110,gene_120
gene_110,gene_121
gene_110,gene_122
gene_110,gene_123
gene_110,gene_124
gene_110,gene_125
gene_110,gene_126
gene_110,gene_127
gene_110,gene_128
gene_110,gene_129
gene_110,gene_130
gene_110,gene_131
gene_110,gene_132
gene_110,gene_133
gene_110,gene_134
gene_110,gene_135
gene_110,gene_136
gene_110,gene_137
gene_110,gene_138
gene_110,gene_139
gene_110,gene_140
gene_110,gene_141
gene_110,gene_142
gene_110,gene_143
gene_110,gene_144
gene_110,gene_145
gene_110,gene_146
gene_110,gene_147
gene_110,gene_148
gene_110,gene_149
gene_110,gene_150
gene_110,gene_151
gene_110,gene_152
gene_110,gene_153
gene_110,gene_154
gene_110,gene_155
gene_110,gene_156
gene_110,gene_157
gene_110,gene_158
gene_110,gene_159
gene_110,gene_160
gene_110,gene_161
gene_110,gene_162
gene_110,gene_163
gene_110,gene_164
gene_110,gene_165
gene_110,gene_166
gene_110,gene_167
gene_110,gene_168
gene_110,gene_169
gene_110,gene_170
gene_110,gene_171
gene_110,gene_172
gene_110,gene_173
gene_110,gene_174
gene_110,gene_175
gene_110,gene_176
gene_110,gene_177
gene_110,gene_178
gene_110,gene_179
gene_110,gene_180
gene_110,gene_181
gene_110,gene_182
gene_110,gene_183
gene_110,gene_184
gene_110,gene_185
gene_110,gene_186
gene_110,gene_187
gene_110,gene_188
gene_110,gene_189
gene_110,gene_190
gene_110,gene_191
gene_110,gene_192
gene_110,gene_193
gene_110,gene_194
gene_110,gene_195
gene_110,gene_196
gene_110,gene_197
gene_110,gene_198
gene_110,gene_199
gene_110,gene_200
gene_111,gene_112
gene_111,gene_113
gene_111,gene_114
gene_111,gene_115
gene_111,gene_116
gene_111,gene_117
gene_111,gene_118
gene_111,gene_119
gene_111,gene_120
gene_111,gene_121
gene_111,gene_122
gene_111,gene_123
gene_111,gene_124
gene_111,gene_125
gene_111,gene_126
gene_111,gene_127
gene_111,gene_128
gene_111,gene_129
gene_111,gene_130
gene_111,gene_131
gene_111,gene_132
gene_111,gene_133
gene_111,gene_134
gene_111,gene_135
gene_111,gene_136
gene_111,gene_137
gene_111,gene_138
gene_111,gene_139
gene_111,gene_140
gene_111,gene_141
gene_111,gene_142
gene_111,gene_143
gene_111,gene_144
gene_111,gene_145
gene_111,gene_146
gene_111,gene_147
gene_111,gene_148
gene_111,gene_149
gene_111,gene_150
gene_111,gene_151
gene_111,gene_152
gene_111,gene_153
gene_111,gene_154
gene_111,gene_155
gene_111,gene_156
gene_111,gene_157
gene_111,gene_158
gene_111,gene_159
gene_111,gene_160
gene_111,gene_161
gene_111,gene_162
gene_111,gene_163
gene_111,gene_164
gene_111,gene_165
gene_111,gene_166
gene_111,gene_167
gene_111,gene_168
gene_111,gene_169
gene_111,gene_170
gene_111,gene_171
gene_111,gene_172
gene_111,gene_173
gene_111,gene_174
gene_111,gene_175
gene_111,gene_176
gene_111,gene_177
gene_111,gene_178
gene_111,gene_179
gene_111,gene_180
gene_111,gene_181
gene_111,gene_182
gene_111,gene_183
gene_111,gene_184
gene_111,gene_185
gene_111,gene_186
gene_111,gene_187
gene_111,gene_188
gene_111,gene_189
gene_111,gene_190
gene_111,gene_191
gene_111,gene_192
gene_111,gene_193
gene_111,gene_194
gene_111,gene_195
gene_111,gene_196
gene_111,gene_197
gene_111,gene_198
gene_111,gene_199
gene_111,gene_200
gene_112,gene_113
gene_112,gene_114
gene_112,gene_115
gene_112,gene_116
gene_112,gene_117
gene_112,gene_118
gene_112,gene_119
gene_112,gene_120
gene_112,gene_121
gene_112,gene_122
gene_112,gene_123
gene_112,gene_124
gene_112,gene_125
gene_112,gene_126
gene_112,gene_127
gene_112,gene_128
gene_112,gene_129
gene_112,gene_130
gene_112,gene_131
gene_112,gene_132
gene_112,gene_133
gene_112,gene_134
gene_112,gene_135
gene_112,gene_136
gene_112,gene_137
gene_112,gene_138
gene_112,gene_139
gene_112,gene_140
gene_112,gene_141
gene_112,gene_142
gene_112,gene_143
gene_112,gene_144
gene_112,gene_145
gene_112,gene_146
gene_112,gene_147
gene_112,gene_148
gene_112,gene_149
gene_112,gene_150
gene_112,gene_151
gene_112,gene_152
gene_112,gene_153
gene_112,gene_154
gene_112,gene_155
gene_112,gene_156
gene_112,gene_157
gene_112,gene_158
gene_112,gene_159
gene_112,gene_160
gene_112,gene_161
gene_112,gene_162
gene_112,gene_163
gene_112,gene_164
gene_112,gene_165
gene_112,gene_166
gene_112,gene_167
gene_112,gene_168
gene_112,gene_169
gene_112,gene_170
gene_112,gene_171
gene_112,gene_172
gene_112,gene_173
gene_112,gene_174
gene_112,gene_175
gene_112,gene_176
gene_112,gene_177
gene_112,gene_178
gene_112,gene_179
gene_112,gene_180
gene_112,gene_181
gene_112,gene_182
gene_112,gene_183
gene_112,gene_184
gene_112,gene_185
gene_112,gene_186
gene_112,gene_187
gene_112,gene_188
gene_112,gene_189
gene_112,gene_190
gene_112,gene_191
gene_112,gene_192
gene_112,gene_193
gene_112,gene_194
gene_112,gene_195
gene_112,gene_196
gene_112,gene_197
gene_112,gene_198
gene_112,gene_199
gene_112,gene_200
gene_113,gene_114
gene_113,gene_115
gene_113,gene_116
gene_113,gene_117
gene_113,gene_118
gene_113,gene_119
gene_113,gene_120
gene_113,gene_121
gene_113,gene_122
gene_113,gene_123
gene_113,gene_124
gene_113,gene_125
gene_113,gene_126
gene_113,gene_127
gene_113,gene_128
gene_113,gene_129
gene_113,gene_130
gene_113,gene_131
gene_113,gene_132
gene_113,gene_133
gene_113,gene_134
gene_113,gene_135
gene_113,gene_136
gene_113,gene_137
gene_113,gene_138
gene_113,gene_139
gene_113,gene_140
gene_113,gene_141
gene_113,gene_142
gene_113,gene_143
gene_113,gene_144
gene_113,gene_145
gene_113,gene_146
gene_113,gene_147
gene_113,gene_148
gene_113,gene_149
gene_113,gene_150
gene_113,gene_151
gene_113,gene_152
gene_113,gene_153
gene_113,gene_154
gene_113,gene_155
gene_113,gene_156
gene_113,gene_157
gene_113,gene_158
gene_113,gene_159
gene_113,gene_160
gene_113,gene_161
gene_113,gene_162
gene_113,gene_163
gene_113,gene_164
gene_113,gene_165
gene_113,gene_166
gene_113,gene_167
gene_113,gene_168
gene_113,gene_169
gene_113,gene_170
gene_113,gene_171
gene_113,gene_172
gene_113,gene_173
gene_113,gene_174
gene_113,gene_175
gene_113,gene_176
gene_113,gene_177
gene_113,gene_178
gene_113,gene_179
gene_113,gene_180
gene_113,gene_181
gene_113,gene_182
gene_113,gene_183
gene_113,gene_184
gene_113,gene_185
gene_113,gene_186
gene_113,gene_187
gene_113,gene_188
gene_113,gene_189
gene_113,gene_190
gene_113,gene_191
gene_113,gene_192
gene_113,gene_193
gene_113,gene_194
gene_113,gene_195
gene_113,gene_196
gene_113,gene_197
gene_113,gene_198
gene_113,gene_199
gene_113,gene_200
gene_114,gene_115
gene_114,gene_116
gene_114,gene_117
gene_114,gene_118
gene_114,gene_119
gene_114,gene_120
gene_114,gene_121
gene_114,gene_122
gene_114,gene_123
gene_114,gene_124
gene_114,gene_125
gene_114,gene_126
gene_114,gene_127
gene_114,gene_128
gene_114,gene_129
gene_114,gene_130
gene_114,gene_131
gene_114,gene_132
gene_114,gene_133
gene_114,gene_134
gene_114,gene_135
gene_114,gene_136
gene_114,gene_137
gene_114,gene_138
gene_114,gene_139
gene_114,gene_140
gene_114,gene_141
gene_114,gene_142
gene_114,gene_143
gene_114,gene_144
gene_114,gene_145
gene_114,gene_146
gene_114,gene_147
gene_114,gene_148
gene_114,gene_149
gene_114,gene_150
gene_114,gene_151
gene_114,gene_152
gene_114,gene_153
gene_114,gene_154
gene_114,gene_155
gene_114,gene_156
gene_114,gene_157
gene_114,gene_158
gene_114,gene_159
gene_114,gene_160
gene_114,gene_161
gene_114,gene_162
gene_114,gene_163
gene_114,gene_164
gene_114,gene_165
gene_114,gene_166
gene_114,gene_167
gene_114,gene_168
gene_114,gene_169
gene_114,gene_170
gene_114,gene_171
gene_114,gene_172
gene_114,gene_173
gene_114,gene_174
gene_114,gene_175
gene_114,gene_176
gene_114,gene_177
gene_114,gene_178
gene_114,gene_179
gene_114,gene_180
gene_114,gene_181
gene_114,gene_182
gene_114,gene_183
gene_114,gene_184
gene_114,gene_185
gene_114,gene_186
gene_114,gene_187
gene_114,gene_188
gene_114,gene_189
gene_114,gene_190
gene_114,gene_191
gene_114,gene_192
gene_114,gene_193
gene_114,gene_194
gene_114,gene_195
gene_114,gene_196
gene_114,gene_197
gene_114,gene_198
gene_114,gene_199
gene_114,gene_200
gene_115,gene_116
gene_115,gene_117
gene_115,gene_118
gene_115,gene_119
gene_115,gene_120
gene_115,gene_121
gene_115,gene_122
gene_115,gene_123
gene_115,gene_124
gene_115,gene_125
gene_115,gene_126
gene_115,gene_127
gene_115,gene_128
gene_115,gene_129
gene_115,gene_130
gene_115,gene_131
gene_115,gene_132
gene_115,gene_133
gene_115,gene_134
gene_115,gene_135
gene_115,gene_136
gene_115,gene_137
gene_115,gene_138
gene_115,gene_139
gene_115,gene_140
gene_115,gene_141
gene_115,gene_142
gene_115,gene_143
gene_115,gene_144
gene_115,gene_145
gene_115,gene_146
gene_115,gene_147
gene_115,gene_148
gene_115,gene_149
gene_115,gene_150
gene_115,gene_151
gene_115,gene_152
gene_115,gene_153
gene_115,gene_154
gene_115,gene_155
gene_115,gene_156
gene_115,gene_157
gene_115,gene_158
gene_115,gene_159
gene_115,gene_160
gene_115,gene_161
gene_115,gene_162
gene_115,gene_163
gene_115,gene_164
gene_115,gene_165
gene_115,gene_166
gene_115,gene_167
gene_115,gene_168
gene_115,gene_169
gene_115,gene_170
gene_115,gene_171
gene_115,gene_172
gene_115,gene_173
gene_115,gene_174
gene_115,gene_175
gene_115,gene_176
gene_115,gene_177
gene_115,gene_178
gene_115,gene_179
gene_115,gene_180
gene_115,gene_181
gene_115,gene_182
gene_115,gene_183
gene_115,gene_184
gene_115,gene_185
gene_115,gene_186
gene_115,gene_187
gene_115,gene_188
gene_115,gene_189
gene_115,gene_190
gene_115,gene_191
gene_115,gene_192
gene_115,gene_193
gene_115,gene_194
gene_115,gene_195
gene_115,gene_196
gene_115,gene_197
gene_115,gene_198
gene_115,gene_199
gene_115,gene_200
gene_116,gene_117
gene_116,gene_118
gene_116,gene_119
gene_116,gene_120
gene_116,gene_121
gene_116,gene_122
gene_116,gene_123
gene_116,gene_124
gene_116,gene_125
gene_116,gene_126
gene_116,gene_127
gene_116,gene_128
gene_116,gene_129
gene_116,gene_130
gene_116,gene_131
gene_116,gene_132
gene_116,gene_133
gene_116,gene_134
gene_116,gene_135
gene_116,gene_136
gene_116,gene_137
gene_116,gene_138
gene_116,gene_139
gene_116,gene_140
gene_116,gene_141
gene_116,gene_142
gene_116,gene_143
gene_116,gene_144
gene_116,gene_145
gene_116,gene_146
gene_116,gene_147
gene_116,gene_148
gene_116,gene_149
gene_116,gene_150
gene_116,gene_151
gene_116,gene_152
gene_116,gene_153
gene_116,gene_154
gene_116,gene_155
gene_116,gene_156
gene_116,gene_157
gene_116,gene_158
gene_116,gene_159
gene_116,gene_160
gene_116,gene_161
gene_116,gene_162
gene_116,gene_163
gene_116,gene_164
gene_116,gene_165
gene_116,gene_166
gene_116,gene_167
gene_116,gene_168
gene_116,gene_169
gene_116,gene_170
gene_116,gene_171
gene_116,gene_172
gene_116,gene_173
gene_116,gene_174
gene_116,gene_175
gene_116,gene_176
gene_116,gene_177
gene_116,gene_178
gene_116,gene_179
gene_116,gene_180
gene_116,gene_181
gene_116,gene_182
gene_116,gene_183
gene_116,gene_184
gene_116,gene_185
gene_116,gene_186
gene_116,gene_187
gene_116,gene_188
gene_116,gene_189
gene_116,gene_190
gene_116,gene_191
gene_116,gene_192
gene_116,gene_193
gene_116,gene_194
gene_116,gene_195
gene_116,gene_196
gene_116,gene_197
gene_116,gene_198
gene_116,gene_199
gene_116,gene_200
gene_117,gene_118
gene_117,gene_119
gene_117,gene_120
gene_117,gene_121
gene_117,gene_122
gene_117,gene_123
gene_117,gene_124
gene_117,gene_125
gene_117,gene_126
gene_117,gene_127
gene_117,gene_128
gene_117,gene_129
gene_117,gene_130
gene_117,gene_131
gene_117,gene_132
gene_117,gene_133
gene_117,gene_134
gene_117,gene_135
gene_117,gene_136
gene_117,gene_137
gene_117,gene_138
gene_117,gene_139
gene_117,gene_140
gene_117,gene_141
gene_117,gene_142
gene_117,gene_143
gene_117,gene_144
gene_117,gene_145
gene_117,gene_146
gene_117,gene_147
gene_117,gene_148
gene_117,gene_149
gene_117,gene_150
gene_117,gene_151
gene_117,gene_152
gene_117,gene_153
gene_117,gene_154
gene_117,gene_155
gene_117,gene_156
gene_117,gene_157
gene_117,gene_158
gene_117,gene_159
gene_117,gene_160
gene_117,gene_161
gene_117,gene_162
gene_117,gene_163
gene_117,gene_164
gene_117,gene_165
gene_117,gene_166
gene_117,gene_167
gene_117,gene_168
gene_117,gene_169
gene_117,gene_170
gene_117,gene_171
gene_117,gene_172
gene_117,gene_173
gene_117,gene_174
gene_117,gene_175
gene_117,gene_176
gene_117,gene_177
gene_117,gene_178
gene_117,gene_179
gene_117,gene_180
gene_117,gene_181
gene_117,gene_182
gene_117,gene_183
gene_117,gene_184
gene_117,gene_185
gene_117,gene_186
gene_117,gene_187
gene_117,gene_188
gene_117,gene_189
gene_117,gene_190
gene_117,gene_191
gene_117,gene_192
gene_117,gene_193
gene_117,gene_194
gene_117,gene_195
gene_117,gene_196
gene_117,gene_197
gene_117,gene_198
gene_117,gene_199
gene_117,gene_200
gene_118,gene_119
gene_118,gene_120
gene_118,gene_121
gene_118,gene_122
gene_118,gene_123
gene_118,gene_124
gene_118,gene_125
gene_118,gene_126
gene_118,gene_127
gene_118,gene_128
gene_118,gene_129
gene_118,gene_130
gene_118,gene_131
gene_118,gene_132
gene_118,gene_133
gene_118,gene_134
gene_118,gene_135
gene_118,gene_136
gene_118,gene_137
gene_118,gene_138
gene_118,gene_139
gene_118,gene_140
gene_118,gene_141
gene_118,gene_142
gene_118,gene_143
gene_118,gene_144
gene_118,gene_145
gene_118,gene_146
gene_118,gene_147
gene_118,gene_148
gene_118,gene_149
gene_118,gene_150
gene_118,gene_151
gene_118,gene_152
gene_118,gene_153
gene_118,gene_154
gene_118,gene_155
gene_118,gene_156
gene_118,gene_157
gene_118,gene_158
gene_118,gene_159
gene_118,gene_160
gene_118,gene_161
gene_118,gene_162
gene_118,gene_163
gene_118,gene_164
gene_118,gene_165
gene_118,gene_166
gene_118,gene_167
gene_118,gene_168
gene_118,gene_169
gene_118,gene_170
gene_118,gene_171
gene_118,gene_172
gene_118,gene_173
gene_118,gene_174
gene_118,gene_175
gene_118,gene_176
gene_118,gene_177
gene_118,gene_178
gene_118,gene_179
gene_118,gene_180
gene_118,gene_181
gene_118,gene_182
gene_118,gene_183
gene_118,gene_184
gene_118,gene_185
gene_118,gene_186
gene_118,gene_187
gene_118,gene_188
gene_118,gene_189
gene_118,gene_190
gene_118,gene_191
gene_118,gene_192
gene_118,gene_193
gene_118,gene_194
gene_118,gene_195
gene_118,gene_196
gene_118,gene_197
gene_118,gene_198
gene_118,gene_199
gene_118,gene_200
gene_119,gene_120
gene_119,gene_121
gene_119,gene_122
gene_119,gene_123
gene_119,gene_124
gene_119,gene_125
gene_119,gene_126
gene_119,gene_127
gene_119,gene_128
gene_119,gene_129
gene_119,gene_130
gene_119,gene_131
gene_119,gene_132
gene_119,gene_133
gene_119,gene_134
gene_119,gene_135
gene_119,gene_136
gene_119,gene_137
gene_119,gene_138
gene_119,gene_139
gene_119,gene_140
gene_119,gene_141
gene_119,gene_142
gene_119,gene_143
gene_119,gene_144
gene_119,gene_145
gene_119,gene_146
gene_119,gene_147
gene_119,gene_148
gene_119,gene_149
gene_119,gene_150
gene_119,gene_151
gene_119,gene_152
gene_119,gene_153
gene_119,gene_154
gene_119,gene_155
gene_119,gene_156
gene_119,gene_157
gene_119,gene_158
gene_119,gene_159
gene_119,gene_160
gene_119,gene_161
gene_119,gene_162
gene_119,gene_163
gene_119,gene_164
gene_119,gene_165
gene_119,gene_166
gene_119,gene_167
gene_119,gene_168
gene_119,gene_169
gene_119,gene_170
gene_119,gene_171
gene_119,gene_172
gene_119,gene_173
gene_119,gene_174
gene_119,gene_175
gene_119,gene_176
gene_119,gene_177
gene_119,gene_178
gene_119,gene_179
gene_119,gene_180
gene_119,gene_181
gene_119,gene_182
gene_119,gene_183
gene_119,gene_184
gene_119,gene_185
gene_119,gene_186
gene_119,gene_187
gene_119,gene_188
gene_119,gene_189
gene_119,gene_190
gene_119,gene_191
gene_119,gene_192
gene_119,gene_193
gene_119,gene_194
gene_119,gene_195
gene_119,gene_196
gene_119,gene_197
gene_119,gene_198
gene_119,gene_199
gene_119,gene_200
gene_120,gene_121
gene_120,gene_122
gene_120,gene_123
gene_120,gene_124
gene_120,gene_125
gene_120,gene_126
gene_120,gene_127
gene_120,gene_128
gene_120,gene_129
gene_120,gene_130
gene_120,gene_131
gene_120,gene_132
gene_120,gene_133
gene_120,gene_134
gene_120,gene_135
gene_120,gene_136
gene_120,gene_137
gene_120,gene_138
gene_120,gene_139
gene_120,gene_140
gene_120,gene_141
gene_120,gene_142
gene_120,gene_143
gene_120,gene_144
gene_120,gene_145
gene_120,gene_146
gene_120,gene_147
gene_120,gene_148
gene_120,gene_149
gene_120,gene_150
gene_120,gene_151
gene_120,gene_152
gene_120,gene_153
gene_120,gene_154
gene_120,gene_155
gene_120,gene_156
gene_120,gene_157
gene_120,gene_158
gene_120,gene_159
gene_120,gene_160
gene_120,gene_161
gene_120,gene_162
gene_120,gene_163
gene_120,gene_164
gene_120,gene_165
gene_120,gene_166
gene_120,gene_167
gene_120,gene_168
gene_120,gene_169
gene_120,gene_170
gene_120,gene_171
gene_120,gene_172
gene_120,gene_173
gene_120,gene_174
gene_120,gene_175
gene_120,gene_176
gene_120,gene_177
gene_120,gene_178
gene_120,gene_179
gene_120,gene_180
gene_120,gene_181
gene_120,gene_182
gene_120,gene_183
gene_120,gene_184
gene_120,gene_185
gene_120,gene_186
gene_120,gene_187
gene_120,gene_188
gene_120,gene_189
gene_120,gene_190
gene_120,gene_191
gene_120,gene_192
gene_120,gene_193
gene_120,gene_194
gene_120,gene_195
gene_120,gene_196
gene_120,gene_197
gene_120,gene_198
gene_120,gene_199
gene_120,gene_200
gene_121,gene_122
gene_121,gene_123
gene_121,gene_124
gene_121,gene_125
gene_121,gene_126
gene_121,gene_127
gene_121,gene_128
gene_121,gene_129
gene_121,gene_130
gene_121,gene_131
gene_121,gene_132
gene_121,gene_133
gene_121,gene_134
gene_121,gene_135
gene_121,gene_136
gene_121,gene_137
gene_121,gene_138
gene_121,gene_139
gene_121,gene_140
gene_121,gene_141
gene_121,gene_142
gene_121,gene_143
gene_121,gene_144
gene_121,gene_145
gene_121,gene_146
gene_121,gene_147
gene_121,gene_148
gene_121,gene_149
gene_121,gene_150
gene_121,gene_151
gene_121,gene_152
gene_121,gene_153
gene_121,gene_154
gene_121,gene_155
gene_121,gene_156
gene_121,gene_157
gene_121,gene_158
gene_121,gene_159
gene_121,gene_160
gene_121,gene_161
gene_121,gene_162
gene_121,gene_163
gene_121,gene_164
gene_121,gene_165
gene_121,gene_166
gene_121,gene_167
gene_121,gene_168
gene_121,gene_169
gene_121,gene_170
gene_121,gene_171
gene_121,gene_172
gene_121,gene_173
gene_121,gene_174
gene_121,gene_175
gene_121,gene_176
gene_121,gene_177
gene_121,gene_178
gene_121,gene_179
gene_121,gene_180
gene_121,gene_181
gene_121,gene_182
gene_121,gene_183
gene_121,gene_184
gene_121,gene_185
gene_121,gene_186
gene_121,gene_187
gene_121,gene_188
gene_121,gene_189
gene_121,gene_190
gene_121,gene_191
gene_121,gene_192
gene_121,gene_193
gene_121,gene_194
gene_121,gene_195
gene_121,gene_196
gene_121,gene_197
gene_121,gene_198
gene_121,gene_199
gene_121,gene_200
gene_122,gene_123
gene_122,gene_124
gene_122,gene_125
gene_122,gene_126
gene_122,gene_127
gene_122,gene_128
gene_122,gene_129
gene_122,gene_130
gene_122,gene_131
gene_122,gene_132
gene_122,gene_133
gene_122,gene_134
gene_122,gene_135
gene_122,gene_136
gene_122,gene_137
gene_122,gene_138
gene_122,gene_139
gene_122,gene_140
gene_122,gene_141
gene_122,gene_142
gene_122,gene_143
gene_122,gene_144
gene_122,gene_145
gene_122,gene_146
gene_122,gene_147
gene_122,gene_148
gene_122,gene_149
gene_122,gene_150
gene_122,gene_151
gene_122,gene_152
gene_122,gene_153
gene_122,gene_154
gene_122,gene_155
gene_122,gene_156
gene_122,gene_157
gene_122,gene_158
gene_122,gene_159
gene_122,gene_160
gene_122,gene_161
gene_122,gene_162
gene_122,gene_163
gene_122,gene_164
gene_122,gene_165
gene_122,gene_166
gene_122,gene_167
gene_122,gene_168
gene_122,gene_169
gene_122,gene_170
gene_122,gene_171
gene_122,gene_172
gene_122,gene_173
gene_122,gene_174
gene_122,gene_175
gene_122,gene_176
gene_122,gene_177
gene_122,gene_178
gene_122,gene_179
gene_122,gene_180
gene_122,gene_181
gene_122,gene_182
gene_122,gene_183
gene_122,gene_184
gene_122,gene_185
gene_122,gene_186
gene_122,gene_187
gene_122,gene_188
gene_122,gene_189
gene_122,gene_190
gene_122,gene_191
gene_122,gene_192
gene_122,gene_193
gene_122,gene_194
gene_122,gene_195
gene_122,gene_196
gene_122,gene_197
gene_122,gene_198
gene_122,gene_199
gene_122,gene_200
gene_123,gene_124
gene_123,gene_125
gene_123,gene_126
gene_123,gene_127
gene_123,gene_128
gene_123,gene_129
gene_123,gene_130
gene_123,gene_131
gene_123,gene_132
gene_123,gene_133
gene_123,gene_134
gene_123,gene_135
gene_123,gene_136
gene_123,gene_137
gene_123,gene_138
gene_123,gene_139
gene_123,gene_140
gene_123,gene_141
gene_123,gene_142
gene_123,gene_143
gene_123,gene_144
gene_123,gene_145
gene_123,gene_146
gene_123,gene_147
gene_123,gene_148
gene_123,gene_149
gene_123,gene_150
gene_123,gene_151
gene_123,gene_152
gene_123,gene_153
gene_123,gene_154
gene_123,gene_155
gene_123,gene_156
gene_123,gene_157
gene_123,gene_158
gene_123,gene_159
gene_123,gene_160
gene_123,gene_161
gene_123,gene_162
gene_123,gene_163
gene_123,gene_164
gene_123,gene_165
gene_123,gene_166
gene_123,gene_167
gene_123,gene_168
gene_123,gene_169
gene_123,gene_170
gene_123,gene_171
gene_123,gene_172
gene_123,gene_173
gene_123,gene_174
gene_123,gene_175
gene_123,gene_176
gene_123,gene_177
gene_123,gene_178
gene_123,gene_179
gene_123,gene_180
gene_123,gene_181
gene_123,gene_182
gene_123,gene_183
gene_123,gene_184
gene_123,gene_185
gene_123,gene_186
gene_123,gene_187
gene_123,gene_188
gene_123,gene_189
gene_123,gene_190
gene_123,gene_191
gene_123,gene_192
gene_123,gene_193
gene_123,gene_194
gene_123,gene_195
gene_123,gene_196
gene_123,gene_197
gene_123,gene_198
gene_123,gene_199
gene_123,gene_200
gene_124,gene_125
gene_124,gene_126
gene_124,gene_127
gene_124,gene_128
gene_124,gene_129
gene_124,gene_130
gene_124,gene_131
gene_124,gene_132
gene_124,gene_133
gene_124,gene_134
gene_124,gene_135
gene_124,gene_136
gene_124,gene_137
gene_124,gene_138
gene_124,gene_139
gene_124,gene_140
gene_124,gene_141
gene_124,gene_142
gene_124,gene_143
gene_124,gene_144
gene_124,gene_145
gene_124,gene_146
gene_124,gene_147
gene_124,gene_148
gene_124,gene_149
gene_124,gene_150
gene_124,gene_151
gene_124,gene_152
gene_124,gene_153
gene_124,gene_154
gene_124,gene_155
gene_124,gene_156
gene_124,gene_157
gene_124,gene_158
gene_124,gene_159
gene_124,gene_160
gene_124,gene_161
gene_124,gene_162
gene_124,gene_163
gene_124,gene_164
gene_124,gene_165
gene_124,gene_166
gene_124,gene_167
gene_124,gene_168
gene_124,gene_169
gene_124,gene_170
gene_124,gene_171
gene_124,gene_172
gene_124,gene_173
gene_124,gene_174
gene_124,gene_175
gene_124,gene_176
gene_124,gene_177
gene_124,gene_178
gene_124,gene_179
gene_124,gene_180
gene_124,gene_181
gene_124,gene_182
gene_124,gene_183
gene_124,gene_184
gene_124,gene_185
gene_124,gene_186
gene_124,gene_187
gene_124,gene_188
gene_124,gene_189
gene_124,gene_190
gene_124,gene_191
gene_124,gene_192
gene_124,gene_193
gene_124,gene_194
gene_124,gene_195
gene_124,gene_196
gene_124,gene_197
gene_124,gene_198
gene_124,gene_199
gene_124,gene_200
gene_125,gene_126
gene_125,gene_127
gene_125,gene_128
gene_125,gene_129
gene_125,gene_130
gene_125,gene_131
gene_125,gene_132
gene_125,gene_133
gene_125,gene_134
gene_125,gene_135
gene_125,gene_136
gene_125,gene_137
gene_125,gene_138
gene_125,gene_139
gene_125,gene_140
gene_125,gene_141
gene_125,gene_142
gene_125,gene_143
gene_125,gene_144
gene_125,gene_145
gene_125,gene_146
gene_125,gene_147
gene_125,gene_148
gene_125,gene_149
gene_125,gene_150
gene_125,gene_151
gene_125,gene_152
gene_125,gene_153
gene_125,gene_154
gene_125,gene_155
gene_125,gene_156
gene_125,gene_157
gene_125,gene_158
gene_125,gene_159
gene_125,gene_160
gene_125,gene_161
gene_125,gene_162
gene_125,gene_163
gene_125,gene_164
gene_125,gene_165
gene_125,gene_166
gene_125,gene_167
gene_125,gene_168
gene_125,gene_169
gene_125,gene_170
gene_125,gene_171
gene_125,gene_172
gene_125,gene_173
gene_125,gene_174
gene_125,gene_175
gene_125,gene_176
gene_125,gene_177
gene_125,gene_178
gene_125,gene_179
gene_125,gene_180
gene_125,gene_181
gene_125,gene_182
gene_125,gene_183
gene_125,gene_184
gene_125,gene_185
gene_125,gene_186
gene_125,gene_187
gene_125,gene_188
gene_125,gene_189
gene_125,gene_190
gene_125,gene_191
gene_125,gene_192
gene_125,gene_193
gene_125,gene_194
gene_125,gene_195
gene_125,gene_196
gene_125,gene_197
gene_125,gene_198
gene_125,gene_199
gene_125,gene_200
gene_126,gene_127
gene_126,gene_128
gene_126,gene_129
gene_126,gene_130
gene_126,gene_131
gene_126,gene_132
gene_126,gene_133
gene_126,gene_134
gene_126,gene_135
gene_126,gene_136
gene_126,gene_137
gene_126,gene_138
gene_126,gene_139
gene_126,gene_140
gene_126,gene_141
gene_126,gene_142
gene_126,gene_143
gene_126,gene_144
gene_126,gene_145
gene_126,gene_146
gene_126,gene_147
gene_126,gene_148
gene_126,gene_149
gene_126,gene_150
gene_126,gene_151
gene_126,gene_152
gene_126,gene_153
gene_126,gene_154
gene_126,gene_155
gene_126,gene_156
gene_126,gene_157
gene_126,gene_158
gene_126,gene_159
gene_126,gene_160
gene_126,gene_161
gene_126,gene_162
gene_126,gene_163
gene_126,gene_164
gene_126,gene_165
gene_126,gene_166
gene_126,gene_167
gene_126,gene_168
gene_126,gene_169
gene_126,gene_170
gene_126,gene_171
gene_126,gene_172
gene_126,gene_173
gene_126,gene_174
gene_126,gene_175
gene_126,gene_176
gene_126,gene_177
gene_126,gene_178
gene_126,gene_179
gene_126,gene_180
gene_126,gene_181
gene_126,gene_182
gene_126,gene_183
gene_126,gene_184
gene_126,gene_185
gene_126,gene_186
gene_126,gene_187
gene_126,gene_188
gene_126,gene_189
gene_126,gene_190
gene_126,gene_191
gene_126,gene_192
gene_126,gene_193
gene_126,gene_194
gene_126,gene_195
gene_126,gene_196
gene_126,gene_197
gene_126,gene_198
gene_126,gene_199
gene_126,gene_200
gene_127,gene_128
gene_127,gene_129
gene_127,gene_130
gene_127,gene_131
gene_127,gene_132
gene_127,gene_133
gene_127,gene_134
gene_127,gene_135
gene_127,gene_136
